id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_14d_in_currency,price_change_percentage_1h_in_currency,price_change_percentage_1y_in_currency,price_change_percentage_200d_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,created_date
qian-governance-token,kun,QIAN Governance Token,https://assets.coingecko.com/coins/images/13177/large/kun_logo.png?1605923919,1.18,0.0,,,190879.0,1.36,1.18,-0.02525298,-2.08965,0.0,0.0,0.0,1896959.44526712,,4.57,-73.83856,2021-05-11T08:09:10.195Z,0.130561,815.4448,2021-01-21T18:09:46.288Z,,2021-06-08T04:05:19.592Z,1.6398067917293722,-1.507153809572577,,,-2.089654344073757,18.521678479732923,6.783287042809039,2021-06-07 21:14:19
manateecoin,mtc,ManateeCoin,https://assets.coingecko.com/coins/images/9391/large/WgwrooU9_400x400.jpg?1566808713,6.333e-05,0.0,,,2.91,6.551e-05,6.294e-05,-2.18e-06,-3.32948,0.0,0.0,0.0,100000000.0,,0.00080002,-92.08435,2019-09-22T17:26:07.571Z,1e-06,6232.68231,2019-10-24T00:00:00.000Z,,2021-06-08T03:46:18.399Z,-4.486191229771749,-0.6906595085279201,-40.64475252364425,,-3.329478329356377,-47.545348172731295,-10.456510068705834,2021-06-07 21:14:19
truebit-protocol,tru,Truebit Protocol,https://assets.coingecko.com/coins/images/15053/large/truebit_logo.jpg?1619577133,0.398346,0.0,,,8083890.0,0.474288,0.391994,-0.0639582,-13.83465,0.0,0.0,0.0,280121524.815021,,1.31,-69.62998,2021-05-02T20:33:56.280Z,0.096461,312.80406,2021-04-28T02:49:22.449Z,,2021-06-08T04:09:21.253Z,-9.84731589702724,-0.3912149332303152,,,-13.83465205149852,-47.302382060002465,-21.048508297926087,2021-06-07 21:14:19
chunghoptoken,chc,ChunghopToken,https://assets.coingecko.com/coins/images/8778/large/logo-white.png?1561106432,0.161472,0.0,,,810682.0,0.163693,0.155149,0.00271142,1.70787,0.0,0.0,0.0,2100000.0,,0.167675,-3.86302,2020-11-26T04:14:55.220Z,0.129078,24.88369,2020-03-12T23:29:58.279Z,,2021-06-08T04:09:44.823Z,1.6950277929220456,0.5057325580735454,9.733962977148556,0.18427407439658589,1.7078707713174694,1.370396417862856,1.0850846902773637,2021-06-07 21:14:19
ubu,ubu,UBU,https://assets.coingecko.com/coins/images/10686/large/NFGYEIaA_400x400_%281%29.png?1586763969,0.112045,0.0,,,351823.0,0.135581,0.107244,-0.01822408,-13.98953,0.0,0.0,0.0,21261980.0,,0.264609,-58.22681,2021-04-19T07:21:10.041Z,0.00756585,1360.98176,2020-03-13T02:10:20.900Z,,2021-06-08T04:12:22.415Z,0.43725632893111055,3.1663178448550746,376.6105488656366,334.58995574855356,-13.989529365948364,-50.014777285533384,-10.198585679533643,2021-06-07 21:14:19
eth-20-day-ma-crossover-yield-set,ethmacoapy,ETH 20 Day MA Crossover Yield Set,https://assets.coingecko.com/coins/images/10601/large/eth-20-day-moving-average-ctoken-set.png?1580968662,2905.49,0.0,,,834.64,,,,,,,0.0,70.334396271607,,4026.35,-27.838,2021-05-08T22:30:57.419Z,276.34,951.40064,2020-03-12T11:04:50.360Z,,2021-06-03T13:31:32.383Z,8.037562317910083,,575.9316797410435,378.19162695307364,,-26.62490769213664,18.184674096816185,2021-06-07 21:14:19
sarcophagus,sarco,Sarcophagus,https://assets.coingecko.com/coins/images/15091/large/E2S2-CcUcAAyNxD.jpeg?1622519884,1.5,0.0,,,113798.0,2.19,1.51,-0.68131683,-31.28821,0.0,0.0,0.0,100000000.0,,8.52,-82.43624,2021-04-29T03:49:51.859Z,1.5,0.0,2021-06-08T02:44:50.009Z,,2021-06-08T02:44:50.009Z,-28.68098560552254,-2.7669057621013464,,,-31.288206296875575,-67.14549898889588,-58.272147067009385,2021-06-07 21:14:19
3x-long-exchange-token-index-token,exchbull,3X Long Exchange Token Index Token,https://assets.coingecko.com/coins/images/10436/large/683JEXMN_400x400.png?1579276837,7765.66,0.0,,,2430.21,12618.65,7680.2,-4348.59962827,-35.89654,0.0,0.0,0.0,8.0,,303271.0,-97.44334,2021-05-12T04:05:34.530Z,563.35,1276.34203,2020-03-13T01:59:58.947Z,,2021-06-08T04:04:25.853Z,-31.63712096970517,-2.0427826520799384,154.46071673306616,107.97947001344836,-35.89653618186809,-96.61948990139692,-26.01346434562156,2021-06-07 21:14:19
linix,lnx,LNX Protocol,https://assets.coingecko.com/coins/images/8776/large/Linix.png?1561103529,0.00047515,0.0,,,14668.31,0.00048199,0.00043139,1.382e-05,2.99533,0.0,0.0,0.0,1915919375.0,,0.056869,-99.1555,2019-06-21T07:58:10.504Z,0.00012728,277.32577,2019-11-26T08:24:33.798Z,,2021-06-08T04:08:57.605Z,214.8215483145563,-0.06307593910609127,,-56.21876926158963,2.9953311537269314,51.111380580308484,31.60960999556347,2021-06-07 21:14:19
answer-governance,agov,Answer Governance,https://assets.coingecko.com/coins/images/14383/large/AgoV_Logo1.png?1622448433,0.01488772,0.0,,,0.0,,,,,,,0.0,950396517.0,,0.10483,-85.79819,2021-04-02T10:29:59.462Z,0.01096173,35.81541,2021-06-01T13:07:17.385Z,,2021-06-04T12:56:33.546Z,32.474683609220435,,,,,-71.12569931536274,-20.708063902469824,2021-06-07 21:14:19
unicrap,unicrap,UniCrapToken.xyz,https://assets.coingecko.com/coins/images/12172/large/GfCR6sqZMaJmDBJ80CQBSSxzm2fe1Y0Cd87I9ZgwUU32Zr70LZDGA7ue_2aisyeXuEhweh4fQaRYg1KRbQzuZVrnDJota1LsNLgcjWj23eYTAdo8bI79hg6oxwVC-FPi58jxlqKO6e-5G-ICeqzUbW-LPQjSeG0esscG9a5y_9R64p4rMTHCqudAO01tLmBrYfIUn9bEyK-pgicSGY0.jpg?1597804376,0.00755704,0.0,,,0.0,,,,,,,0.0,2000000.0,,0.067313,-88.77329,2020-08-19T16:42:48.041Z,0.0065039,16.19236,2020-09-23T19:38:05.453Z,,2021-04-27T02:02:53.783Z,,,,,,,,2021-06-07 21:14:19
scribe,scribe,Scribe,https://assets.coingecko.com/coins/images/7954/large/38965380.png?1552440302,0.00095606,0.0,,,3.33,0.00099041,0.00095606,-2.072e-05,-2.1217,0.0,0.0,0.0,32700000.0,,0.078893,-98.78816,2019-11-20T07:21:06.255Z,0.00014734,548.88937,2020-01-04T18:42:54.988Z,,2021-06-07T19:31:47.401Z,125.395682401812,,-52.33000907978524,0.8787081515574113,-2.1217023255473957,-9.450660140589232,1.2948966102953625,2021-06-07 21:14:19
momentum-token,mtm,Momentum Token,https://assets.coingecko.com/coins/images/15671/large/momemtum-ok-moneda.png?1621497009,0.051436,0.0,,,0.359769,,,,,,,0.0,200000000.0,,0.060668,-15.21731,2021-05-27T08:49:45.362Z,0.02085402,146.64701,2021-06-01T06:49:07.368Z,,2021-06-05T20:18:57.851Z,-13.283339104311132,,,,,,12.833662811410933,2021-06-07 21:14:19
brother-music-platform,bmp,Brother Music Platform,https://assets.coingecko.com/coins/images/13207/large/BMP_logo.png?1606199707,0.051672,0.0,,,14146940.0,0.056791,0.04874725,-0.00493864,-8.72392,0.0,0.0,0.0,10000000000.0,,0.153616,-67.51728,2020-11-24T06:47:06.335Z,0.00992905,402.55093,2020-12-22T09:29:50.380Z,,2021-06-08T04:04:52.904Z,10.968179602897951,1.5525615589133621,,,-8.723920062694889,-37.37283028877126,-11.092284129687227,2021-06-07 21:14:19
universal-us-dollar,upusd,Universal US Dollar,https://assets.coingecko.com/coins/images/11170/large/yS35aK0t_400x400_%282%29.jpg?1589449387,0.941871,0.0,,,3.15,0.940524,0.938537,0.00333421,0.35526,0.0,0.0,0.0,750000.0,,22.46,-95.80573,2020-06-13T15:49:47.264Z,0.589764,59.70306,2020-09-24T21:18:42.298Z,,2021-06-07T22:22:49.934Z,16.64551749004455,0.14322996683658615,,-0.03955317360478902,0.3552558342056986,1.2378993736470234,0.4649561177158735,2021-06-07 21:14:19
pegsusd,pusd,PegsUSD,https://assets.coingecko.com/coins/images/13676/large/pegusd.png?1610705447,0.02404077,0.0,,11390.6,0.0,,,,,,,0.0,473803.535469444,473803.535469444,1.04,-97.695,2021-01-15T12:11:27.457Z,0.00865749,177.68748,2021-01-22T12:50:39.776Z,,2021-05-27T06:52:01.774Z,0.0,,,,,,,2021-06-07 21:14:19
arix,arix,Arix,https://assets.coingecko.com/coins/images/13485/large/logo_-_2020-12-27T231657.316.png?1609082279,5.63,0.0,,,723150.0,5.65,5.56,0.01414213,0.252,0.0,0.0,0.0,4834800.0,,56.09,-89.9698,2021-06-02T05:29:37.747Z,5.11,10.20042,2021-05-19T18:38:37.036Z,,2021-06-08T04:02:33.537Z,0.33787379843201293,0.2199473114790493,,,0.25199620071856743,-13.435473182312418,0.290046584910725,2021-06-07 21:14:19
jd-coin,jdc,JD Coin,https://assets.coingecko.com/coins/images/9958/large/Cv-2ca6p_400x400.jpg?1575926305,0.146481,0.0,,,7105.73,0.16182,0.092578,0.0469431,47.16084,0.0,0.0,0.0,84000000.0,,12.94,-98.86837,2019-11-30T08:54:24.197Z,0.01937555,656.01168,2020-12-18T00:01:01.294Z,,2021-06-08T03:42:45.002Z,0.6699263508330722,,31.979990096893733,59.75579092245382,47.16084233795581,10.114194172603968,-5.9437065272925516,2021-06-07 21:14:19
masternodesme,mnme,MasterNodesME,https://assets.coingecko.com/coins/images/15988/large/687474703a2f2f3137362e3132332e322e34383a333030312f696d616765732f6c6f676f2e706e67.png?1622538238,0.229238,0.0,,,89.68,0.270442,0.178874,-0.03904099,-14.55236,0.0,0.0,0.0,,,0.560956,-59.13437,2021-06-02T11:13:02.637Z,0.147371,55.55235,2021-06-04T15:38:45.612Z,,2021-06-08T03:08:40.651Z,,,,,-14.552363920189132,,-54.486980320680836,2021-06-07 21:14:19
vaperscoin,vprc,VapersCoin,https://assets.coingecko.com/coins/images/1432/large/vprc-logo.png?1547035503,7.35e-06,0.0,,,0.658039,,,,,,,0.0,1635124964.0,,0.00104355,-99.29614,2018-03-24T23:28:19.876Z,6e-07,1115.12778,2020-09-05T19:32:46.039Z,,2021-06-06T10:01:24.168Z,-41.28650975656372,,54.717612912462045,185.17641747160246,,-30.75047223065004,4.51080901379203,2021-06-07 21:14:19
crevacoin,creva,Crevacoin,https://assets.coingecko.com/coins/images/466/large/crevacoin.png?1547034175,1.423e-05,0.0,,,0.245997,0.00036017,1.423e-05,-1.3e-07,-0.92261,0.0,0.0,0.0,7200000000.0,,0.113899,-99.9875,2016-04-25T00:00:00.000Z,0.0,47359865.70157,2020-11-27T16:33:47.008Z,,2021-06-07T16:02:14.974Z,-64.70401620056987,,242.621182282548,402.238269882077,-0.9226128705244807,-77.64896647842205,-64.29896816895807,2021-06-07 21:14:19
tronbetdice,dice,TRONbetDice,https://assets.coingecko.com/coins/images/12922/large/TRONbet-logo.jpg?1603682558,0.02124806,0.0,,,2534.92,0.02403156,0.01980957,-0.00275404,-11.47416,0.0,0.0,0.0,,,0.088685,-76.04085,2021-04-21T20:03:03.283Z,0.01273669,66.82564,2021-01-11T22:09:20.297Z,,2021-06-08T03:55:28.642Z,-18.183760868178894,0.1019099758862482,,-29.194998089358897,-11.474160362638449,-66.97646240043943,-15.137204560136617,2021-06-07 21:14:19
hugo-finance,hugo,Hugo Finance,https://assets.coingecko.com/coins/images/14744/large/hugo_logo.png?1618043774,0.00241778,0.0,,4835563.0,321999.0,0.00276948,0.00237267,-0.0002301,-8.68982,0.0,0.0,0.0,2000000000.0,2000000000.0,0.0069617,-65.27026,2021-04-22T09:04:14.811Z,0.00061227,294.88735,2021-05-24T23:03:39.929Z,,2021-06-08T04:03:12.116Z,76.95630685926399,1.1029710747005705,,,-8.689823744253935,-10.381266782076636,-12.62205949363158,2021-06-07 21:14:19
fairum,fai,Fairum,https://assets.coingecko.com/coins/images/13894/large/logo-65ce48ea8d2b64b6478a42c0050214e2.png?1612645237,1.02,0.0,,,64800.0,1.26,1.16,-0.13245588,-11.45568,0.0,0.0,0.0,5000000.0,,3.34,-69.34992,2021-02-10T19:24:35.070Z,0.999492,2.43107,2021-02-07T23:47:21.649Z,,2021-06-08T03:18:11.626Z,-22.051815842141554,,,,-11.455684406967372,-57.24160864430409,,2021-06-07 21:14:19
blue-baikal,bbc,Blue Baikal,https://assets.coingecko.com/coins/images/9130/large/symbol_Blue_Baikal.png?1586736403,0.0001411,0.0,,,17560.43,0.00018543,0.00014179,-3.635e-05,-20.48484,0.0,0.0,0.0,100000000000.0,,0.00251951,-94.37227,2019-08-01T05:35:46.715Z,3e-06,4623.04351,2020-04-28T18:58:28.104Z,,2021-06-08T04:09:42.837Z,-50.293125672563136,-7.72938091534221,1712.1091913816865,252.4799218128099,-20.484842814566303,-67.44836671990424,-40.70427421014861,2021-06-07 21:14:19
etf-dao,tfd,ETF Dao,https://assets.coingecko.com/coins/images/12519/large/6R3LGJuI_400x400.png?1600383165,0.085645,0.0,,,175.57,,,,,0.0,0.0,0.0,210000000.0,,0.302692,-71.70563,2020-09-21T12:19:54.001Z,0.00186756,4485.90338,2020-10-22T08:28:07.126Z,,2021-06-07T20:04:01.004Z,,,,474.0001688549073,,93.19340105028473,70.93600343208347,2021-06-07 21:14:19
data-saver-coin,dsc,Data Saver Coin,https://assets.coingecko.com/coins/images/4936/large/Dsc-token-logo.png?1547040361,0.0003594,0.0,,,0.03622677,,,,,,,0.0,500000000.0,,0.00062969,-42.92483,2021-04-13T12:17:31.449Z,3.218e-05,1016.79988,2018-12-16T00:00:00.000Z,,2021-06-06T18:40:46.168Z,-3.01769678371186,,,93.32925766978872,,,,2021-06-07 21:14:19
typhoon-cash,phoon,Typhoon Cash,https://assets.coingecko.com/coins/images/13730/large/photo_2021-01-21_19-05-27.jpg?1611227665,588.98,0.0,,,0.0,588.98,588.98,0.0,0.0,0.0,0.0,0.0,,,2795.39,-78.93023,2021-01-24T00:00:00.000Z,2.49,23596.2136,2021-03-19T14:09:28.823Z,,2021-06-07T11:12:20.784Z,0.0,,,,0.0,0.0,0.0,2021-06-07 21:14:19
growthcoin,grw,GrowthCoin,https://assets.coingecko.com/coins/images/6140/large/download_%2822%29.png?1547042165,0.00010218,0.0,,,5.2,,,,,,,0.0,2000000000.0,,0.04328366,-99.76394,2020-04-05T14:15:49.179Z,9.9e-07,10264.35356,2020-10-15T09:59:59.468Z,,2021-06-03T06:13:42.058Z,,,,,,299.506976734293,,2021-06-07 21:14:19
falopa,flp,Falopa,https://assets.coingecko.com/coins/images/13945/large/flp-removebg-preview.png?1613172232,448.48,0.0,,,424.62,449.08,446.41,0.520201,0.11613,,,0.0,1000.0,,6965.84,-93.56179,2021-02-17T20:49:15.776Z,342.85,30.8061,2021-05-31T09:32:58.729Z,,2021-06-02T22:14:59.925Z,-68.00887339855188,0.11612791364148925,,,0.11612791364148925,-80.18976184137661,-22.195176992462386,2021-06-07 21:14:19
racing-pigeon-chain,rpc,Racing Pigeon Chain,https://assets.coingecko.com/coins/images/6408/large/SzibabnT_400x400.jpg?1550629165,0.00447001,0.0,,,1018.71,0.0047816,0.00360206,-0.00030922,-6.47009,0.0,0.0,0.0,500000000.0,,0.02000885,-77.65984,2020-12-08T04:05:13.303Z,0.00065975,577.53213,2020-03-17T04:32:02.264Z,"{'times': -0.9898072815672617, 'currency': 'eth', 'percentage': -98.98072815672617}",2021-06-07T22:17:59.671Z,8.542683396464007,,-4.350845887674129,86.63439564588981,-6.470086574100477,-36.41016625250703,13.443784748432257,2021-06-07 21:14:19
humanscape,hum,Humanscape,https://assets.coingecko.com/coins/images/4243/large/Webp.net-resizeimage_%2836%29.png?1547039574,0.098459,0.0,,,52913509.0,0.115222,0.096736,-0.00768619,-7.24124,0.0,0.0,0.0,1084734273.38,,0.443329,-77.94339,2021-04-02T00:44:07.931Z,6.688e-05,146114.13041,2019-01-27T00:00:00.000Z,"{'times': 8.845859280095338, 'currency': 'usd', 'percentage': 884.5859280095337}",2021-06-08T04:13:05.626Z,-16.84103553280395,-1.323987190683629,1813.067393173416,4042.6893246529253,-7.241236322167794,-35.544147720203576,-7.486857038691665,2021-06-07 21:14:19
ucx-foundation,ucx,UCX FOUNDATION,https://assets.coingecko.com/coins/images/12130/large/UCX_Color_Logo256.jpg?1597459240,0.303493,0.0,,,3.37,0.319306,0.319306,-0.01581228,-4.95208,,,0.0,210000000.0,,6.03,-94.96389,2021-05-06T08:32:02.121Z,0.01038737,2821.75434,2021-05-23T08:56:43.638Z,,2021-06-06T09:25:38.871Z,2821.7543350421192,,,55.34221413752458,-4.952082588470242,-69.68104214998093,,2021-06-07 21:14:19
solace-coin,solace,Solace Coin,https://assets.coingecko.com/coins/images/4202/large/_hgaMpnx_400x400.jpg?1547039501,3.12e-06,0.0,,,117.62,5.44e-06,3.18e-06,-2.3e-06,-42.37816,0.0,0.0,0.0,21000000000.0,,0.00066616,-99.53144,2018-06-01T15:15:23.616Z,4e-07,688.14894,2019-12-20T07:48:57.927Z,,2021-06-08T03:11:46.177Z,-13.247909943966645,-3.660878425070431,,,-42.37815987623491,-69.75767719197285,-15.783090479057844,2021-06-07 21:14:19
eclipse-2,ecp,Eclipse,https://assets.coingecko.com/coins/images/15111/large/eclipse.PNG?1619750186,1e-08,0.0,,,31521.0,2e-08,1e-08,-0.0,-6.10304,0.0,0.0,0.0,1000000000000000.0,,1.6e-07,-90.9555,2021-04-30T06:53:46.451Z,0.0,772.09516,2021-05-27T06:59:06.783Z,,2021-06-08T04:06:48.482Z,-32.98154938424366,-7.013024161327379,,,-6.103042328255779,-84.50731025225284,-14.290486782170241,2021-06-07 21:14:19
loa-protocol,loa,LOA Protocol,https://assets.coingecko.com/coins/images/11164/large/1a67ac81c1803ee172b7ce8805b5da3d-full.jpg?1589411408,0.00741522,0.0,,,36322.0,0.00871412,0.00742245,-0.00016031,-2.11609,0.0,0.0,0.0,2000000000.0,,0.04447389,-83.10241,2020-08-06T17:07:53.346Z,0.0059269,26.79517,2021-03-15T02:21:58.325Z,,2021-06-08T04:06:42.879Z,-23.376494345214663,-5.15482124214273,-69.79550626617181,-48.325226519951116,-2.116093695239667,-37.670500570454685,-17.616682150227824,2021-06-07 21:14:19
swaap-stablecoin,sap,Swaap Stablecoin,https://assets.coingecko.com/coins/images/14012/large/swaap.png?1613722677,1.0,0.0,,,19720.7,1.01,0.993646,0.00175388,0.17544,0.0,0.0,0.0,1000000000.0,,1.1,-8.91081,2021-05-19T15:42:30.562Z,0.947373,6.12072,2021-05-20T01:03:19.816Z,,2021-06-08T04:13:37.017Z,-0.09387829075889265,-0.15111008186841432,,,0.17543863517540623,0.17247742291969184,0.20056757280779094,2021-06-07 21:14:19
puriever,pure,Puriever,https://assets.coingecko.com/coins/images/12600/large/200x200_pure_logo.png?1600999358,0.04414964,0.0,,,87543.0,0.0467079,0.04374202,-0.0023598,-5.07381,0.0,0.0,0.0,1200000000.0,,9.35,-99.52499,2020-12-22T01:37:23.328Z,0.03305457,34.42778,2021-05-24T02:40:11.221Z,,2021-06-08T04:07:57.064Z,-8.498304109975098,0.049389195815440455,,-97.73072521161158,-5.0738060832094085,-48.81538555354558,-20.804925224407206,2021-06-07 21:14:19
realtract,ret,RealTract,https://assets.coingecko.com/coins/images/5955/large/200-01.png?1547041895,0.00015624,0.0,,,857.24,0.00036202,0.00015929,-0.00020578,-56.84148,0.0,0.0,0.0,100000000000.0,,0.00702127,-97.77471,2019-07-04T08:48:50.669Z,4.21e-06,3609.45555,2020-08-19T02:47:43.813Z,,2021-06-08T01:13:57.130Z,17.941659718921667,,33.9659745831028,1645.4554071049845,-56.841482492891245,1637.9638441435134,20.249038830315335,2021-06-07 21:14:19
degen-arts,dac,Degen Arts,https://assets.coingecko.com/coins/images/14994/large/DAC-logo-200.png?1619390738,4.41,0.0,,,3961.75,5.03,3.7,-0.5627195,-11.30544,0.0,0.0,0.0,69000.0,,16.37,-73.03238,2021-05-15T02:04:30.816Z,1.34,230.26202,2021-04-25T22:51:23.337Z,,2021-06-08T03:34:48.339Z,-4.336353109289447,-1.0923249497821843,,,-11.30544442466274,54.472516880477585,-18.123853139521646,2021-06-07 21:14:19
uservice,ust,Uservice,https://assets.coingecko.com/coins/images/2065/large/ust.png?1547036365,0.0105153,0.0,,,12.41,0.01110749,0.0105153,-0.00059219,-5.33141,0.0,0.0,0.0,1000000000.0,,0.375291,-97.1981,2021-05-29T09:54:02.389Z,0.00170884,515.3463,2020-07-08T12:49:34.834Z,"{'times': -0.9919650140277735, 'currency': 'eth', 'percentage': -99.19650140277736}",2021-06-08T00:31:26.072Z,,,-44.73392435452912,-19.78660616040955,-5.331412293817674,-35.400790953504,-27.11140126888221,2021-06-07 21:14:19
hut34-entropy,entrp,Hut34 Entropy,https://assets.coingecko.com/coins/images/5197/large/hut.png?1575869079,0.04666806,0.0,,,278.61,0.050225,0.0348872,0.00670542,16.77923,0.0,0.0,0.0,100000000.0,,0.914201,-94.89521,2020-10-08T08:07:41.228Z,0.00239283,1850.33155,2020-02-28T12:39:36.022Z,,2021-06-08T01:05:37.312Z,-2.2105680777991457,,179.19485734506705,,16.77922778034222,-54.971429838794926,37.679386338997766,2021-06-07 21:14:19
altcommunity-coin,altom,ALTOM,https://assets.coingecko.com/coins/images/1112/large/92g6K3Xf_400x400.jpg?1547035096,0.00844021,0.0,,,0.404664,0.00891392,0.00846699,-0.00047371,-5.31429,0.0,0.0,0.0,5000000.0,,22.22,-99.96201,2018-01-14T00:00:00.000Z,0.00069313,1117.6944,2020-11-22T11:32:36.989Z,,2021-06-08T02:01:40.871Z,172.83668985341038,-0.3163724297626132,38.07461200613111,202.93470320628967,-5.314286142105826,,195.40191779940562,2021-06-07 21:14:19
hyperdao,hdao,HyperDAO,https://assets.coingecko.com/coins/images/10780/large/B7-ppPfE_400x400.png?1583467291,0.01310773,0.0,,,176107.0,0.01612183,0.01278571,-0.00300867,-18.66836,0.0,0.0,0.0,5000000000.0,,0.050132,-73.27924,2020-04-24T22:13:32.479Z,0.00201306,565.43823,2021-04-18T12:40:45.985Z,,2021-06-08T04:08:26.933Z,3.290168181562852,-2.2484842039586495,-42.26660077905353,23.45481652931449,-18.6683560572852,-27.82341487597754,-4.754702931853267,2021-06-07 21:14:19
bitstash-marketplace,stash,BitStash,https://assets.coingecko.com/coins/images/7674/large/bitstash.png?1555301765,5.897e-05,0.0,,,0.0,,,,,,,0.0,6000000000.0,,0.00128022,-95.3936,2019-10-26T15:39:26.498Z,8.3e-07,6978.73593,2020-02-24T07:21:24.355Z,,2021-05-07T03:29:52.539Z,,,1108.9570412432167,,,,,2021-06-07 21:14:19
elamachain,elama,Elamachain,https://assets.coingecko.com/coins/images/5650/large/Elamachain.png?1584505477,0.01509337,0.0,,,4211417.0,0.01655281,0.01501864,-0.00110772,-6.83733,0.0,0.0,0.0,10000000000.0,,0.397347,-96.21301,2020-05-08T00:39:27.942Z,0.00281428,434.68363,2020-03-13T02:24:44.528Z,"{'times': -0.8113329191966613, 'currency': 'usd', 'percentage': -81.13329191966612}",2021-06-08T04:12:28.780Z,-17.51937471465424,-1.2723825521151004,-93.98885542058228,3.203027653064742,-6.837334053356643,-34.788584021906615,-7.835384311185352,2021-06-07 21:14:19
upshib,upshib,upShib,https://assets.coingecko.com/coins/images/15533/large/upshib.png?1621153135,0.0,0.0,,,5003.73,0.0,0.0,-0.0,-12.0117,0.0,0.0,0.0,,,0.0,-94.19811,2021-05-16T09:40:27.374Z,0.0,85.94609,2021-05-20T06:27:13.806Z,,2021-06-08T03:37:53.232Z,-71.87432386985483,-3.8378876688828854,,,-12.011701941744795,,-35.53075939431928,2021-06-07 21:14:19
pivx-lite,pivxl,Pivx Lite,https://assets.coingecko.com/coins/images/11272/large/X1PUupGQ_400x400.png?1589853074,0.02135093,0.0,,,0.054658,,,,,,,0.0,18000000.0,,0.12066,-82.30494,2021-01-24T10:16:13.717Z,0.0003181,6612.12295,2021-01-24T17:29:24.776Z,,2021-06-02T06:32:04.869Z,1285.0578973238485,,,,,-69.39506830745907,1.3097716933961083,2021-06-07 21:14:19
myobu,myobu,Myōbu,https://assets.coingecko.com/coins/images/16122/large/myobu.png?1623037167,3.34e-06,0.0,,,890723.0,6.31e-06,3.31e-06,-9.6e-07,-22.31202,0.0,0.0,0.0,1000000000000.0,,6.31e-06,-44.7468,2021-06-07T11:46:16.007Z,3.27e-06,6.75006,2021-06-07T03:51:42.001Z,,2021-06-08T04:08:24.853Z,,-12.996724602752035,,,-22.31201528649501,,,2021-06-07 21:14:19
nft-stars,nfts,NFT Stars,https://assets.coingecko.com/coins/images/16141/large/j2KHi8zR_400x400.png?1623116004,2.36,0.0,,,241825.0,2.51,2.34,-0.15103258,-6.01226,0.0,0.0,0.0,20000000.0,,2.51,-6.62799,2021-06-08T01:40:38.918Z,2.34,0.04368,2021-06-08T03:41:36.694Z,,2021-06-08T04:05:46.278Z,,-0.24536704404344473,,,-6.012255462524833,,,2021-06-07 21:14:19
contraction-dynamic-set-dollar,cdsd,Contraction Dynamic Set Dollar,https://assets.coingecko.com/coins/images/14937/large/T5QFuTF2_400x400.png?1619080314,0.00804583,0.0,,,158.5,,,,,0.0,0.0,0.0,30459333.0,,0.03574463,-77.49081,2021-04-22T09:48:56.125Z,0.00798925,0.70818,2021-06-06T22:33:36.438Z,,2021-06-08T01:29:26.380Z,-8.98812304504343,,,,,-60.886828731563725,-10.774681464386365,2021-06-07 21:14:19
5g-cash,vgc,5G-CASH,https://assets.coingecko.com/coins/images/13313/large/5g-cash.png?1607401115,0.0322976,0.0,,,4.12,,,,,,,0.0,,,0.419704,-92.30468,2021-04-17T04:16:29.296Z,0.0,3478423142.20538,2021-02-22T03:15:26.748Z,,2021-06-04T20:00:17.762Z,106.22999933171913,,,,,,,2021-06-07 21:14:19
tmc,tmc,TMC,https://assets.coingecko.com/coins/images/12643/large/tmc_logo_white_bg.png?1601371056,0.00358982,0.0,,,5545.5,0.00456198,0.00358219,-0.0006747,-15.82116,0.0,0.0,0.0,500000000.0,,0.832601,-99.56884,2021-01-10T15:53:43.753Z,0.0033301,7.79934,2021-05-23T21:54:24.469Z,,2021-06-08T03:52:29.973Z,-22.461497570804234,-5.478178620669924,,-97.77534642956269,-15.821159557436532,-56.44312308506257,-21.296091150170156,2021-06-07 21:14:19
yusd-synthetic-token-expiring-31-december-2020,uUSDwETH-DEC,uUSDwETH Synthetic Token Expiring 31 December 2020,https://assets.coingecko.com/coins/images/12584/large/uma_logo.jpg?1600937972,4.23,0.0,,,10759.15,,,,,,,0.0,,,4.81,-12.15033,2021-05-09T17:37:39.784Z,0.918821,360.33284,2020-10-17T21:23:28.803Z,,2021-05-21T23:04:44.551Z,,,,309.8952897993212,,-12.150332285417399,,2021-06-07 21:14:19
evny-token,evny,EVNY Token,https://assets.coingecko.com/coins/images/14555/large/envy.jpg?1616999935,842.71,0.0,,,94013.0,988.54,722.53,-145.83199801,-14.75225,0.0,0.0,0.0,18311.2700489132,,2069.35,-60.0419,2021-05-14T23:57:40.207Z,351.39,135.31582,2021-03-30T13:39:18.403Z,,2021-06-08T04:11:59.138Z,-1.386627109806772,1.9148925486979071,,,-14.752250550074935,-22.000363251026325,-28.18047677504068,2021-06-07 21:14:19
